id1,id2,count,name1,name2,reason_code,reason
947107,1053931,2,SS ECONOMY ENTREES/DINNERS ALL,SS ECONOMY ENTREES/DINNERS ALL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1018670,1022859,2,SANDWICHES&HANDHELDS,SANDWICHES&HANDHELDS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
957420,1007082,2,SANDWICHES&HANDHELDS,SANDWICHES&HANDHELDS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
822785,826860,2,MALTED MLK/SYRUP/PWDRS (EGGNOG,MALTED MLK/SYRUP/PWDRS (EGGNOG,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1037894,1076875,2,SFT DRNK SNGL SRV BTL CARB (EX,SFT DRNK 2 LITER BTL CARB INCL,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
917654,957420,2,SANDWICHES&HANDHELDS,SANDWICHES&HANDHELDS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
987917,1114303,2,MICROWAVABLE CUPS,MICROWAVABLE CUPS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1018670,1067419,2,SANDWICHES&HANDHELDS,SANDWICHES&HANDHELDS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
837579,5591538,2,SWEET GOODS - FULL SIZE,SWEET GOODS - FULL SIZE,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
5572738,5587656,2,KIDS CEREAL,KIDS CEREAL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
6534077,8090537,2,SOFT DRINKS 12/18&15PK CAN CAR,SOFT DRINKS 12/18&15PK CAN CAR,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
951221,1013641,2,NATURAL CHEESE EXACT WT CHUNKS,NATURAL CHEESE EXACT WT CHUNKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1080414,1092948,2,CANDY BARS (SINGLES)(INCLUDING,CANDY BARS (SINGLES)(INCLUDING,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
918733,1070716,2,SS ECONOMY ENTREES/DINNERS ALL,SS ECONOMY ENTREES/DINNERS ALL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1016276,9881592,2,SNACK CAKE - MULTI PACK,SNACK CAKE - MULTI PACK,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
872702,9526313,2,SS ECONOMY ENTREES/DINNERS ALL,SS ECONOMY ENTREES/DINNERS ALL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
872702,889779,2,SS ECONOMY ENTREES/DINNERS ALL,SS ECONOMY ENTREES/DINNERS ALL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1051882,1129610,2,FRZN SS PREMIUM ENTREES/DNRS/T,FRZN SS PREMIUM ENTREES/DNRS/T,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
835004,885463,2,NON-CARB WATER FLVR - DRNK/MNR,NON-CARB WATER FLVR - DRNK/MNR,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
882441,985893,2,SFT DRNK 2 LITER BTL CARB INCL,SOFT DRINKS 12/18&15PK CAN CAR,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
1012873,1070716,2,SS ECONOMY ENTREES/DINNERS ALL,SS ECONOMY ENTREES/DINNERS ALL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1070716,1128647,2,SS ECONOMY ENTREES/DINNERS ALL,SS ECONOMY ENTREES/DINNERS ALL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
832678,972931,2,BUTTER SPRAY CRACKER (RITZ/CLU,MARGARINE: TUBS AND BOWLS,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
872021,1054945,2,SS ECONOMY ENTREES/DINNERS ALL,SS ECONOMY ENTREES/DINNERS ALL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
844023,1068745,2,SS ECONOMY ENTREES/DINNERS ALL,SS ECONOMY ENTREES/DINNERS ALL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
825753,1054945,2,SS ECONOMY ENTREES/DINNERS ALL,SS ECONOMY ENTREES/DINNERS ALL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
825753,872021,2,SS ECONOMY ENTREES/DINNERS ALL,SS ECONOMY ENTREES/DINNERS ALL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
5587656,5981267,2,KIDS CEREAL,KIDS CEREAL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
5590613,5981267,2,KIDS CEREAL,KIDS CEREAL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
852360,899682,2,DAIRY CASE 100% PURE JUICE - O,DAIRY CASE 100% PURE JUICE - O,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
5981074,5981267,2,KIDS CEREAL,KIDS CEREAL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1103752,5565322,2,SOFT DRINKS 6PK/4PK CAN CARB (,SOFT DRINKS 6PK/4PK CAN CARB (,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
884774,1003178,2,KIDS CEREAL,ALL FAMILY CEREAL,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
1053931,1068745,2,SS ECONOMY ENTREES/DINNERS ALL,SS ECONOMY ENTREES/DINNERS ALL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
5587656,5590695,2,KIDS CEREAL,KIDS CEREAL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1053754,1122568,2,KIDS CEREAL,KIDS CEREAL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1007269,5564763,2,SOFT DRINKS 6PK/4PK CAN CARB (,SOFT DRINKS 6PK/4PK CAN CARB (,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
12352054,12352089,2,POTATO CHIPS,POTATO CHIPS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1007269,5565322,2,SOFT DRINKS 6PK/4PK CAN CARB (,SOFT DRINKS 6PK/4PK CAN CARB (,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
914252,1093359,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
914252,977432,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
5578643,5586658,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
977432,8011282,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1061068,1107543,2,FRZN BOXED VEGETABLES- VALUE A,FRZN BOXED VEGETABLES- VALUE A,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
955288,1123436,2,FRZN SS PREMIUM ENTREES/DNRS/N,FRZN SS PREMIUM ENTREES/DNRS/N,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
967569,984511,2,FRZN BOXED VEGETABLES- VALUE A,FRZN BOXED VEGETABLES- VALUE A,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
882288,1013770,2,FRZN BAGGED VEGETABLES - PLAIN,FRZN BAGGED VEGETABLES - PLAIN,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
839849,955043,2,SFT DRNK 2 LITER BTL CARB INCL,SFT DRNK 2 LITER BTL CARB INCL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
5590287,7466806,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
9935616,10344585,2,SOFT DRINKS 12/18&15PK CAN CAR,SOFT DRINKS 12/18&15PK CAN CAR,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
858322,940108,2,PEAS GREEN,PEAS GREEN,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
882441,916767,2,SFT DRNK 2 LITER BTL CARB INCL,SFT DRNK 2 LITER BTL CARB INCL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
953320,1131550,2,WAFFLES/PANCAKES/FRENCH TOAST,WAFFLES/PANCAKES/FRENCH TOAST,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
8011285,8011397,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
845814,877798,2,FRZN CONC UNDER 50% JUICE,FRZN CONC UNDER 50% JUICE,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
845814,901078,2,FRZN CONC UNDER 50% JUICE,FRZN CONC UNDER 50% JUICE,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
932675,9526410,2,CORN CHIPS,POTATO CHIPS,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
10204392,10204393,2,CHEWING GUM,CHEWING GUM,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1051305,7168224,2,SGL SV/VEND MACH SNACKS CHIP/P,SGL SV/VEND MACH SNACKS CHIP/P,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
909086,7431990,2,CHEWING GUM,CHEWING GUM,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1077048,9527257,2,REFRIGERATED SPECILATY ROLLS,REFRIGERATED SPECILATY ROLLS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
6533362,6534030,2,SOFT DRINKS 12/18&15PK CAN CAR,SOFT DRINKS 12/18&15PK CAN CAR,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
10456174,15716720,2,MICROWAVABLE SOUPS,MICROWAVABLE SOUPS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
982755,1063577,2,CEREAL BARS,CEREAL BARS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
890612,1090017,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
910745,1041157,2,VARIETY BEANS - KIDNEY PINTO,VARIETY BEANS - KIDNEY PINTO,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
886803,966494,2,CANNED CAT FOOD (9 LIVES/FRISK,CANNED CAT FOOD (9 LIVES/FRISK,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
886803,1012523,2,CANNED CAT FOOD (9 LIVES/FRISK,CANNED CAT FOOD (9 LIVES/FRISK,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
912553,1013187,2,CONDENSED SOUP,CONDENSED SOUP,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
882109,954077,2,NON-CARB WATER FLVR - DRNK/MNR,NON-CARB WATER FLVR - DRNK/MNR,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
947654,1012523,2,CANNED CAT FOOD (9 LIVES/FRISK,CANNED CAT FOOD (9 LIVES/FRISK,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
966494,995722,2,CANNED CAT FOOD (9 LIVES/FRISK,CANNED CAT FOOD (9 LIVES/FRISK,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
897907,1110793,2,VARIETY BEANS - KIDNEY PINTO,VARIETY BEANS - KIDNEY PINTO,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1012523,1075315,2,CANNED CAT FOOD (9 LIVES/FRISK,CANNED CAT FOOD (9 LIVES/FRISK,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
834117,989101,2,NON-CRBNTD DRNKING/MNERAL WATE,NON-CRBNTD DRNKING/MNERAL WATE,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
905333,1040781,2,NOODLES DRY,MACARONI DRY,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
14050436,14050460,2,SOFT DRINK POWDER POUCHES,SOFT DRINK POWDER POUCHES,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1022053,5568378,2,CORN CHIPS,TORTILLA/NACHO CHIPS,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
5585639,5588121,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
962118,1032549,2,SFT DRNK 2 LITER BTL CARB INCL,SFT DRNK 2 LITER BTL CARB INCL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
6979086,6979473,2,POTATOES: DRY,POTATOES: DRY,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
874736,962118,2,SFT DRNK 2 LITER BTL CARB INCL,SFT DRNK 2 LITER BTL CARB INCL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
920155,941472,2,LEMON JUICE & LIME JUICE (OVER,LEMON JUICE & LIME JUICE (OVER,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1058686,9296847,2,NOODLE SIDE DISH MIXES,NOODLE SIDE DISH MIXES,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
951590,1135834,2,MAINSTREAM WHITE BREAD,RYE BREADS,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
1003441,5583944,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1025719,1026712,2,CANNED CAT FOOD (9 LIVES/FRISK,CANNED CAT FOOD (9 LIVES/FRISK,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
873964,985893,2,SOFT DRINKS 12/18&15PK CAN CAR,SOFT DRINKS 12/18&15PK CAN CAR,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
824642,1126310,2,CAN CATFD GOURMET/SUP PREM (GR,CANNED CAT FOOD (9 LIVES/FRISK,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
903350,1009567,2,SANDWICH BAGS,SANDWICH BAGS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
965331,1045080,2,VARIETY BEANS - KIDNEY PINTO,VARIETY BEANS - KIDNEY PINTO,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
960732,990335,2,ALL FAMILY CEREAL,ALL FAMILY CEREAL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1012043,1062453,2,PASTA: CANNED,PASTA: CANNED,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
993028,1076738,2,GRAVY CAN/GLASS,GRAVY CAN/GLASS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
857058,954512,2,YOGURT MULTI-PACKS,YOGURT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1079820,1088544,2,FRZN BOXED VEGETABLES- VALUE A,FRZN BOXED VEGETABLES- VALUE A,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
862651,1109408,2,CANNED CAT FOOD (9 LIVES/FRISK,CANNED CAT FOOD (9 LIVES/FRISK,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
878715,1065538,2,BEERALEMALT LIQUORS,BEERALEMALT LIQUORS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
852317,919644,2,BURRITOS,BURRITOS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
855488,1104898,2,POULTRY,POULTRY,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1036403,1062436,2,SEASONAL CANDY BOX NON-CHOCOLA,SEASONAL CANDY BOX NON-CHOCOLA,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1014915,10285149,2,CAN DOG FOOD (SKIPPY/PEDIGREE/,CAN DOG FOOD (SKIPPY/PEDIGREE/,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1014915,10285187,2,CAN DOG FOOD (SKIPPY/PEDIGREE/,CAN DOG FOOD (SKIPPY/PEDIGREE/,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
908346,972569,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
871633,1118264,2,CIGARETTES,CIGARETTES,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
899446,972569,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
915349,1088393,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
919534,1085095,2,REFRIGERATED SPECILATY ROLLS,REFRIGERATED SPECILATY ROLLS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
928555,1135959,2,BABY FOOD - BEGINNER,BABY FOOD - BEGINNER,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1085476,9573206,2,ISOTONIC DRINKS SINGLE SERVE,ISOTONIC DRINKS SINGLE SERVE,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
975644,1119060,2,SUGAR,SUGAR,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
889965,9802643,2,BABY FOOD - BEGINNER,BABY FOOD - BEGINNER,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1135768,9420336,2,ISOTONIC DRINKS SINGLE SERVE,ISOTONIC DRINKS SINGLE SERVE,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1135768,5995692,2,ISOTONIC DRINKS SINGLE SERVE,ISOTONIC DRINKS SINGLE SERVE,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
10121981,10122037,2,CHEESE CRACKERS (CHEEZ-ITS/GOL,CHEESE CRACKERS (CHEEZ-ITS/GOL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
972569,1059891,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1058554,5995503,2,ISOTONIC DRINKS SINGLE SERVE,ISOTONIC DRINKS SINGLE SERVE,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1058554,1135768,2,ISOTONIC DRINKS SINGLE SERVE,ISOTONIC DRINKS SINGLE SERVE,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1019286,1021108,2,BABY FOOD - BEGINNER,BABY FOOD - BEGINNER,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
881608,1041476,2,SS ECONOMY ENTREES/DINNERS ALL,SS ECONOMY ENTREES/DINNERS ALL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
890455,1100142,2,BABY FOOD - BEGINNER,BABY FOOD - BEGINNER,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
847789,999971,2,MAINSTREAM WHEAT/MULTIGRAIN BR,MAINSTREAM WHITE BREAD,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
890455,1021108,2,BABY FOOD - BEGINNER,BABY FOOD - BEGINNER,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1041119,1135071,2,PASTA: CANNED,PASTA: CANNED,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
862035,7025323,2,LUNCH COMBO,LUNCH COMBO,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
956599,12262830,2,CHOICE BEEF,CHOICE BEEF,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
825650,1016730,2,PUDDING&GELATIN CUPS/CANS,PUDDING&GELATIN CUPS/CANS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
884333,1123434,2,FRZN BREAKFAST PASTRY,FRZN BREAKFAST PASTRY,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
858302,1115228,2,SNACK CAKE - MULTI PACK,SNACK CAKE - MULTI PACK,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
10285144,10285243,2,CANDY BARS (MULTI PACK),CANDY BARS (MULTI PACK),SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1021324,8090521,2,SOFT DRINKS 20PK&24PK CAN CARB,SOFT DRINKS 12/18&15PK CAN CAR,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
850841,9420336,2,ISOTONIC DRINKS SINGLE SERVE,ISOTONIC DRINKS SINGLE SERVE,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
850841,5995692,2,ISOTONIC DRINKS SINGLE SERVE,ISOTONIC DRINKS SINGLE SERVE,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
933599,986853,2,SW GDS:COFFEE CAKES,SW GDS:COFFEE CAKES,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
846334,1109374,2,FRZN SS PREMIUM ENTREES/DNRS/N,FRZN SS PREMIUM ENTREES/DNRS/N,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
12648967,12670071,2,PLSTC CTLRYTBLCLTHSTTHPKSST,PLSTC CTLRYTBLCLTHSTTHPKSST,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
879755,8090556,2,SFT DRNK SNGL SRV BTL CARB (EX,SOFT DRINKS 12/18&15PK CAN CAR,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
931777,1135071,2,PASTA: CANNED,PASTA: CANNED,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1105623,1120532,2,FRZN BAGGED VEGETABLES - PLAIN,FRZN BAGGED VEGETABLES - PLAIN,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
871162,1128900,2,SFT DRNK 2 LITER BTL CARB INCL,SFT DRNK 2 LITER BTL CARB INCL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
882941,1109374,2,FRZN SS PREMIUM ENTREES/DNRS/N,FRZN SS PREMIUM ENTREES/DNRS/N,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
6904666,6904830,2,GREENS,GREENS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
867064,957351,2,BABY FOOD JUNIOR ALL BRANDS,BABY FOOD JUNIOR ALL BRANDS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1003516,7025323,2,LUNCH COMBO,LUNCH COMBO,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
951746,979239,2,YOGURT NOT MULTI-PACKS,YOGURT NOT MULTI-PACKS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
995866,6396060,2,GELATIN,GELATIN,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
15927403,15927850,2,CONDENSED SOUP,CONDENSED SOUP,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1008626,1103004,2,SPICES & SEASONINGS,SPICES & SEASONINGS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1036501,1076875,2,SFT DRNK 2 LITER BTL CARB INCL,SFT DRNK 2 LITER BTL CARB INCL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
9527160,9527494,2,POTATO CHIPS,POTATO CHIPS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
838440,850678,2,GELATIN,GELATIN,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1026712,9526730,2,CANNED CAT FOOD (9 LIVES/FRISK,CANNED CAT FOOD (9 LIVES/FRISK,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
905986,973861,2,BEANS GREEN: FS/WHL/CUT,BEANS GREEN: FS/WHL/CUT,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
872827,1134174,2,PINEAPPLE,PINEAPPLE,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
925514,8160319,2,CANDY BARS (SINGLES)(INCLUDING,CANDY BARS (SINGLES)(INCLUDING,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
9655616,9655715,2,CHEWING GUM,CHEWING GUM,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
10285106,10285141,2,CANDY BARS (MULTI PACK),CANDY BARS (MULTI PACK),SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
923789,1013597,2,ADULT CEREAL,KIDS CEREAL,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
829001,1137344,2,KIDS CEREAL,KIDS CEREAL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
827683,854042,2,TRADITIONAL,TRADITIONAL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
896085,1056509,2,COTTAGE CHEESE,COTTAGE CHEESE,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1039589,1079223,2,PRETZELS,PRETZELS,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
977873,1070169,2,MACARONI DRY,NOODLES DRY,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
898349,1065331,2,MAINSTREAM,MAINSTREAM,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
828557,1076875,2,SFT DRNK 2 LITER BTL CARB INCL,SFT DRNK 2 LITER BTL CARB INCL,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
860890,1126310,2,CANNED CAT FOOD (9 LIVES/FRISK,CANNED CAT FOOD (9 LIVES/FRISK,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
977854,5567148,2,FRZN SS PREMIUM ENTREES/DNRS/N,FRZN SS PREMIUM ENTREES/DNRS/N,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
5568489,5568995,2,SOFT DRINKS 12/18&15PK CAN CAR,SOFT DRINKS 12/18&15PK CAN CAR,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1086644,1135959,2,BABY FOOD - BEGINNER,BABY FOOD - BEGINNER,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1071554,9802529,2,BABY FOOD - BEGINNER,BABY FOOD - BEGINNER,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
1023830,1126252,2,FRZN BAGGED VEGETABLES- VALUE,FRZN BOXED VEGETABLES- VALUE A,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
1023830,1088544,2,FRZN BAGGED VEGETABLES- VALUE,FRZN BOXED VEGETABLES- VALUE A,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
1023830,1079820,2,FRZN BAGGED VEGETABLES- VALUE,FRZN BOXED VEGETABLES- VALUE A,SUBSTITUTE,"Прямые заменители: выполняют одну функцию, покупатель выбирает одно ИЛИ другое."
1124729,7441391,2,CANDY BARS (SINGLES)(INCLUDING,CANDY BARS (SINGLES)(INCLUDING,SAME,Одинаковое название товара — повторная закупка или разные SKU одного продукта.
