id1,id2,count,name1,name2,reason_code,reason
971325,981760,2,HOT SAUCE,EGGS - X-LARGE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
880377,976300,2,SHREDDED CHEESE,TOMATO SAUCE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
865511,1126899,2,TOASTER PASTRIES,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1082185,5995167,2,BANANAS,YOGURT MULTI-PACKS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
833025,880377,2,SOUR CREAMS,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
833025,919902,2,SOUR CREAMS,MEXICAN TACO TOSTADO SHELLS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
997988,1106523,2,TOASTER PASTRIES,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1029624,1058997,2,MACARONI & CHEESE DNRS,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1029624,1133018,2,MACARONI & CHEESE DNRS,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
825170,1029743,2,ADULT CEREAL,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
995242,998352,2,FLUID MILK WHITE ONLY,KIDS CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1082185,7466806,2,BANANAS,YOGURT NOT MULTI-PACKS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
861272,918368,2,EGGS - LARGE,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
962850,1043187,2,ISOTONIC DRINKS MULTI-SERVE,GRANOLA BARS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
842455,995242,2,MACARONI & CHEESE DNRS,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
872991,1106523,2,PANCAKE MIXES,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
830775,1106523,2,FLOUR: WHITE & SELF RISING,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
837751,1106523,2,KIDS CEREAL,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
918368,927606,2,SHREDDED CHEESE,MEXICAN SAUCESSALSAPICANTEE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
948259,8090513,2,POTATO CHIPS,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
826249,882604,2,HAMBURGER BUNS,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1070820,13007912,2,FLUID MILK WHITE ONLY,ALL FAMILY CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
918368,5568729,2,SHREDDED CHEESE,TORTILLA/NACHO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
883068,8090521,2,SNACK CAKE - MULTI PACK,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
987724,1004906,2,SHREDDED CHEESE,POTATOES RUSSET (BULK&BAG),COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
849843,862139,2,MAINSTREAM WHEAT/MULTIGRAIN BR,TUNA,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
841365,9802540,2,INFANT FORMULA MILK BASE,BABY FOOD - BEGINNER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
948622,1106523,2,STANDARD OATMEAL,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1029743,9297017,2,FLUID MILK WHITE ONLY,TOASTER PASTRIES,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
847789,927191,2,MAINSTREAM WHEAT/MULTIGRAIN BR,TUNA,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1124695,1136257,2,PIZZA/TRADITIONAL,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
5569230,9527290,2,SOFT DRINKS 12/18&15PK CAN CAR,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
994928,1126899,2,EGGS - MEDIUM,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
994928,1070820,2,EGGS - MEDIUM,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
995242,1097239,2,FLUID MILK WHITE ONLY,TOASTER PASTRIES,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
939789,1070820,2,GROUND COFFEE,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
905087,923746,2,MEAT:HAM BULK,EGGS - LARGE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
987562,12731641,2,SHREDDED CHEESE,TOMATO SAUCE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
909249,1029743,2,CEREAL BARS,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
826249,1027773,2,HAMBURGER BUNS,SEMI-SOLID SALAD DRESSING MAY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
835285,1029743,2,CEREAL BARS,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
861272,1002558,2,EGGS - LARGE,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1126870,8090537,2,SNACK CAKE - MULTI PACK,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1126870,8090521,2,SNACK CAKE - MULTI PACK,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
859075,938566,2,SHREDDED CHEESE,TOMATO SAUCE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
951590,1092303,2,MAINSTREAM WHITE BREAD,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
856345,918368,2,SOUR CREAMS,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
902172,1047964,2,IWS SINGLE CHEESE,HAMBURGER BUNS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
867020,992668,2,FRUIT BOWL AND CUPS,PUDDING&GELATIN CUPS/CANS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
948509,1111072,2,HAMBURGER BUNS,CATSUP,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1000707,1029743,2,TOASTER PASTRIES,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1036419,5592931,2,TEA BAGS & BULK TEA,SUGAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1009333,1012587,2,BBQ SAUCE,GRND/PATTY - FROZEN,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
840361,1096099,2,EGGS - LARGE,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1029743,1138487,2,FLUID MILK WHITE ONLY,INSTANT OATMEAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1029743,5590613,2,FLUID MILK WHITE ONLY,KIDS CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
913785,963226,2,CATSUP,FRZN FRENCH FRIES,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
878715,9526410,2,BEERALEMALT LIQUORS,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
953677,983078,2,CONDENSED SOUP,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
981760,996795,2,EGGS - X-LARGE,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
981760,9803862,2,EGGS - X-LARGE,PEANUT BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
926905,9527290,2,SOFT DRINKS 12/18&15PK CAN CAR,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
859010,926905,2,TORTILLA/NACHO CHIPS,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
925694,1126899,2,ADULT CEREAL,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1029743,1114811,2,FLUID MILK WHITE ONLY,BABY FOOD CEREALS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1029743,12428436,2,FLUID MILK WHITE ONLY,ALL FAMILY CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
839346,987562,2,GRAHAM CRACKERS,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
839346,987724,2,GRAHAM CRACKERS,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
987724,1080331,2,SHREDDED CHEESE,TOMATO SAUCE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1076587,1082185,2,YOGURT NOT MULTI-PACKS,BANANAS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
927191,6944571,2,TUNA,MAINSTREAM WHEAT/MULTIGRAIN BR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
883404,1056775,2,MAINSTREAM WHITE BREAD,PEANUT BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
883404,1100691,2,MAINSTREAM WHITE BREAD,JELLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
885406,987724,2,MEXICAN SOFT TORTILLAS AND WRA,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
842140,923746,2,SHREDDED CHEESE,EGGS - LARGE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1098066,7443351,2,HOT DOG BUNS,CATSUP,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
873627,979792,2,MAINSTREAM WHITE BREAD,HAM,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
856772,8090537,2,SNACK CAKE - MULTI PACK,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
972894,10149597,2,LAYER CAKE MIX,FROSTING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1020581,7139529,2,LOIN - CHOPS BONELESS,BBQ SAUCE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
951590,1018740,2,MAINSTREAM WHITE BREAD,MEAT:HAM BULK,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1096099,1101173,2,BUTTER,MACARONI & CHEESE DNRS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
918462,1029743,2,TOASTER PASTRIES,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
952317,8090537,2,SNACK CAKE - MULTI PACK,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1065039,10149597,2,LAYER CAKE MIX,FROSTING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1065039,10150249,2,LAYER CAKE MIX,FROSTING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
995242,1004945,2,FLUID MILK WHITE ONLY,KIDS CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1029743,1109192,2,FLUID MILK WHITE ONLY,KIDS CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1029743,1038325,2,FLUID MILK WHITE ONLY,MACARONI & CHEESE DNRS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
880377,994928,2,SHREDDED CHEESE,EGGS - MEDIUM,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
880377,982833,2,SHREDDED CHEESE,MEXICAN TACO TOSTADO SHELLS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
874643,12185599,2,LAYER CAKE MIX,FROSTING,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1029743,1070497,2,FLUID MILK WHITE ONLY,ALL FAMILY CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
935393,981760,2,PEANUT BUTTER,EGGS - X-LARGE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1013770,1136257,2,FRZN BAGGED VEGETABLES - PLAIN,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
981760,15506577,2,EGGS - X-LARGE,HAMBURGER BUNS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
986394,1088835,2,CANDY BARS (SINGLES)(INCLUDING,SFT DRNK 2 LITER BTL CARB INCL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
963339,8019765,2,MEXICAN BEANS REFRIED,MEXICAN SAUCESSALSAPICANTEE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1029743,1084597,2,FLUID MILK WHITE ONLY,TOASTER PASTRIES,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
868984,1106523,2,HOT CHOCOLATE COCOA MIX,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
916122,1066069,2,CHICKEN BREAST BONELESS,FRZN BAGGED VEGETABLES - PLAIN,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
929341,1098066,2,SMOKED/COOKED - BETTER FOR YOU,HOT DOG BUNS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
906763,981760,2,PEANUT BUTTER,EGGS - X-LARGE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1049832,9527161,2,REFRIG DIPS,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1096743,5566716,2,POTATO CHIPS,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1041796,5585701,2,BUTTER SPRAY CRACKER (RITZ/CLU,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1027874,9526757,2,SFT DRNK 2 LITER BTL CARB INCL,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1096743,8090521,2,POTATO CHIPS,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
896369,1100691,2,PEANUT BUTTER,JELLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
833025,921744,2,SOUR CREAMS,TORTILLA/NACHO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
871162,9526757,2,SFT DRNK 2 LITER BTL CARB INCL,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1129709,9420140,2,SOUR CREAMS,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1053730,1098066,2,SMOKED/COOKED - BETTER FOR YOU,HOT DOG BUNS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
5568378,8090521,2,TORTILLA/NACHO CHIPS,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1082185,5995202,2,BANANAS,YOGURT MULTI-PACKS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
867138,1082185,2,YOGURT NOT MULTI-PACKS,BANANAS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
882047,9526410,2,REFRIG DIPS,POTATO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
916122,972794,2,CHICKEN BREAST BONELESS,SPICES & SEASONINGS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1044895,1068719,2,FLOUR: WHITE & SELF RISING,SUGAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
914190,13417846,2,CREAM CHEESE,BAGELS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
925514,5569471,2,CANDY BARS (SINGLES)(INCLUDING,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
908531,1137387,2,CHOCOLATE MILK,KIDS CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1068719,1116589,2,SUGAR,INSTANT COFFEE REGULAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
909349,1106523,2,FLOUR: WHITE & SELF RISING,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1082185,1125497,2,BANANAS,YOGURT,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
952981,965719,2,SPAGHETTI DRY,TOMATO SAUCE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
909349,981760,2,FLOUR: WHITE & SELF RISING,EGGS - X-LARGE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
987562,5568378,2,SHREDDED CHEESE,TORTILLA/NACHO CHIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
833025,940766,2,SOUR CREAMS,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
862349,10456625,2,FLUID MILK WHITE ONLY,ADULT CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
845208,12324954,1,ONIONS YELLOW (BULK&BAG),HAMBURGER BUNS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
978913,5586225,1,BABY FOOD - BEGINNER,INFANT FORMULA TODDLER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
886959,5586225,1,BABY FOOD - BEGINNER,INFANT FORMULA TODDLER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
883932,970619,1,SOUP CRACKERS (SALTINE/OYSTER),CONDENSED SOUP,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1126899,1131488,1,FLUID MILK WHITE ONLY,ADULT CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1126899,1138487,1,FLUID MILK WHITE ONLY,INSTANT OATMEAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1042419,1126899,1,CEREAL - COLD,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
975092,987724,1,MEXICAN TACO TOSTADO SHELLS,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
877662,1089766,1,POPCORN - MICROWAVE,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
874255,6944571,1,BOLOGNA,MAINSTREAM WHEAT/MULTIGRAIN BR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
995852,1104343,1,FRZN BAGGED VEGETABLES - PLAIN,BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1104343,1105623,1,BUTTER,FRZN BAGGED VEGETABLES - PLAIN,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
917033,943233,1,SOFT DRINKS 12/18&15PK CAN CAR,SNACK CAKE - MULTI PACK,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
935393,962229,1,PEANUT BUTTER,MAINSTREAM WHITE BREAD,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
924352,935393,1,APPLES GOLD DELICIOUS (BULK&BA,PEANUT BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
916122,1044207,1,CHICKEN BREAST BONELESS,FRZN BAGGED VEGETABLES - PLAIN,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
916122,6602669,1,CHICKEN BREAST BONELESS,POURABLE SALAD DRESSINGS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
990656,12599698,1,SHREDDED CHEESE,PITA/TORTILLAS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
990656,1044207,1,SHREDDED CHEESE,FRZN BAGGED VEGETABLES - PLAIN,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
935393,1044207,1,PEANUT BUTTER,FRZN BAGGED VEGETABLES - PLAIN,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
962229,1133312,1,MAINSTREAM WHITE BREAD,SEMI-SOLID SALAD DRESSING MAY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
943393,976047,1,SOUR CREAMS,POTATOES: DRY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
943393,9705473,1,SOUR CREAMS,POTATOES RUSSET (BULK&BAG),COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
943393,1068708,1,SOUR CREAMS,POTATOES: DRY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
987464,6944571,1,BOLOGNA,MAINSTREAM WHEAT/MULTIGRAIN BR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
858924,1106523,1,CONDENSED SOUP,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
7138817,12263788,1,HAM,MAINSTREAM WHITE BREAD,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
960318,6442820,1,MAINSTREAM WHITE BREAD,SHAMPOO,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
960318,1107289,1,MAINSTREAM WHITE BREAD,BOLOGNA,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
960318,1069003,1,MAINSTREAM WHITE BREAD,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
960318,1028995,1,MAINSTREAM WHITE BREAD,MEAT:HAM BULK,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
917231,1108168,1,TORTILLA/NACHO CHIPS,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
917231,940766,1,TORTILLA/NACHO CHIPS,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
917231,985893,1,TORTILLA/NACHO CHIPS,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
974265,1069003,1,SOUR CREAMS,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
974265,1019643,1,SOUR CREAMS,EGGS - X-LARGE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1019643,6442820,1,EGGS - X-LARGE,SHAMPOO,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1019643,1029743,1,EGGS - X-LARGE,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1019643,1069003,1,EGGS - X-LARGE,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1028995,1069003,1,MEAT:HAM BULK,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1019643,1028995,1,EGGS - X-LARGE,MEAT:HAM BULK,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
872137,12263788,1,BUTTER,MAINSTREAM WHITE BREAD,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
872137,6391133,1,BUTTER,WAFFLES/PANCAKES/FRENCH TOAST,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
867020,1044599,1,FRUIT BOWL AND CUPS,PUDDING&GELATIN CUPS/CANS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
867020,6772684,1,FRUIT BOWL AND CUPS,PUDDING&GELATIN CUPS/CANS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
867020,9831711,1,FRUIT BOWL AND CUPS,PUDDING&GELATIN CUPS/CANS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
843450,1007911,1,CORN CHIPS,REFRIG DIPS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
867020,875696,1,FRUIT BOWL AND CUPS,PUDDING&GELATIN CUPS/CANS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
42521,44433,1,FLUID MILK WHITE ONLY,INSTANT OATMEAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
42521,273791,1,FLUID MILK WHITE ONLY,ADULT CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
859075,13910288,1,SHREDDED CHEESE,MEXICAN TACO TOSTADO SHELLS,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
42346,273791,1,FLUID MILK WHITE ONLY,ADULT CEREAL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
884945,12384365,1,PEPPERONI/SALAMI,SHREDDED CHEESE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
28897,42521,1,EGGS - X-LARGE,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
869573,8090537,1,LUNCH COMBO,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
29629,51716,1,MAINSTREAM WHEAT/MULTIGRAIN BR,TUNA,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
29629,41258,1,MAINSTREAM WHEAT/MULTIGRAIN BR,PEANUT BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
27658,51716,1,MAINSTREAM WHITE BREAD,TUNA,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1038217,12263131,1,SOUP CRACKERS (SALTINE/OYSTER),VIENNA SAUSAGE,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1016276,8090537,1,SNACK CAKE - MULTI PACK,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
28897,41258,1,EGGS - X-LARGE,PEANUT BUTTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
28897,42346,1,EGGS - X-LARGE,FLUID MILK WHITE ONLY,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
969836,8090537,1,LUNCH COMBO,SOFT DRINKS 12/18&15PK CAN CAR,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
986394,1132770,1,CANDY BARS (SINGLES)(INCLUDING,SFT DRNK 2 LITER BTL CARB INCL,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1012523,5587039,1,CANNED CAT FOOD (9 LIVES/FRISK,DRY CAT FOOD ECONOMY (COST CUT,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
911915,1072724,1,CANNED CAT FOOD (9 LIVES/FRISK,SCOOP LITTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
1012523,1072724,1,CANNED CAT FOOD (9 LIVES/FRISK,SCOOP LITTER,COMPLEMENTARY,Функционально связанные продукты: один повышает полезность другого.
